field_77341_i,aquaAffinity,0,Increases underwater mining rate
field_92091_k,thorns,0,
field_77338_j,sharpness,0,Extra damage to mobs
field_77339_k,smite,0,"Extra damage to zombies, zombie pigmen and skeletons"
field_77336_l,baneOfArthropods,0,"Extra damage to spiders, cave spiders and silverfish"
field_77337_m,knockback,0,Knocks mob and players backwards upon hit
field_77334_n,fireAspect,0,Lights mobs on fire
field_77335_o,looting,0,Mobs have a chance to drop more loot
field_77349_p,efficiency,0,Faster resource gathering while in use
field_77348_q,silkTouch,0,"Blocks mined will drop themselves, even if it should drop something else (e.g. stone will drop stone, not cobblestone)"
field_77347_r,unbreaking,0,"Sometimes, the tool's durability will not be spent when the tool is used"
field_77346_s,fortune,0,Can multiply the drop rate of items from blocks
field_77345_t,power,0,"Power enchantment for bows, add's extra damage to arrows."
field_77344_u,punch,0,"Knockback enchantments for bows, the arrows will knockback the target when hit."
field_77343_v,flame,0,Flame enchantment for bows. Arrows fired by the bow will be on fire. Any target hit will also set on fire.
field_77342_w,infinity,0,"Infinity enchantment for bows. The bow will not consume arrows anymore, but will still required at least one arrow on inventory use the bow."
field_151370_z,luckOfTheSea,0,
field_151364_a,user,0,The user of the enchantment
field_151363_b,attacker,0,The attacker of the user with the enchantment
field_151366_a,user,0,The user of the enchantment
field_151365_b,target,0,The target entity being damaged
field_77924_a,unusedString,0,
field_77922_b,sugarEffect,0,
field_77923_c,ghastTearEffect,0,
field_77920_d,spiderEyeEffect,0,
field_77921_e,fermentedSpiderEyeEffect,0,
field_77918_f,speckledMelonEffect,0,
field_77919_g,blazePowderEffect,0,
field_77931_h,magmaCreamEffect,0,
field_77932_i,redstoneEffect,0,
field_77929_j,glowstoneEffect,0,
field_77930_k,gunpowderEffect,0,
field_82818_l,goldenCarrotEffect,0,
field_151423_m,pufferfishEffect,0,
field_77927_l,potionRequirements,0,
field_77928_m,potionAmplifiers,0,Potion effect amplifier map
field_77925_n,DATAVALUE_COLORS,0,
field_77926_o,potionPrefixes,0,"An array of possible potion prefix names, as translation IDs."
field_76415_H,id,0,The Id of a Potion object.
field_111188_I,attributeModifierMap,0,Contains a Map of the AttributeModifiers registered by potions
field_76418_K,isBadEffect,0,This field indicated if the effect is 'bad' - negative - for the entity.
field_76414_N,liquidColor,0,Is the color of the liquid for this potion.
field_76416_I,name,0,The name of the Potion.
field_76417_J,statusIconIndex,0,The index for the icon displayed when the potion effect is active.
field_76412_L,effectiveness,0,
field_76413_M,usable,0,
field_76425_a,potionTypes,0,The array of potion types.
field_76423_b,UNKNOWN,0,
field_76424_c,moveSpeed,0,
field_76421_d,moveSlowdown,0,
field_76422_e,digSpeed,0,
field_76419_f,digSlowdown,0,
field_76420_g,damageBoost,0,
field_76432_h,heal,0,
field_76433_i,harm,0,
field_76430_j,jump,0,
field_76431_k,confusion,0,
field_76428_l,regeneration,0,The regeneration Potion object.
field_76429_m,resistance,0,
field_76426_n,fireResistance,0,The fire resistance Potion object.
field_76427_o,waterBreathing,0,The water breathing Potion object.
field_76441_p,invisibility,0,The invisibility Potion object.
field_76440_q,blindness,0,The blindness Potion object.
field_76439_r,nightVision,0,The night vision Potion object.
field_76438_s,hunger,0,The hunger Potion object.
field_76437_t,weakness,0,The weakness Potion object.
field_76436_u,poison,0,The poison Potion object.
field_82731_v,wither,0,The wither Potion object.
field_76434_w,healthBoost,0,The health boost Potion object.
field_76444_x,absorption,0,The absorption Potion object.
field_76443_y,saturation,0,The saturation Potion object.
field_76462_a,potionID,0,ID value of the potion this effect matches.
field_76460_b,duration,0,The duration of the potion effect
field_76461_c,amplifier,0,The amplifier of the potion effect
field_82723_d,isSplashPotion,0,Whether the potion is a splash potion
field_82724_e,isAmbient,0,Whether the potion effect came from a beacon
field_100013_f,isPotionDurationMax,0,"True if potion effect duration is at maximum, false otherwise."
field_76332_a,usePercentage,0,
field_76330_b,totalUsePercentage,0,
field_76331_c,profilerName,0,
field_76327_a,profilingEnabled,0,Flag profiling enabled
field_151234_b,logger,0,
field_76325_b,sectionList,0,List of parent sections
field_76326_c,timestampList,0,List of timestamps (System.nanoTime)
field_76323_d,profilingSection,0,Current profiling section
field_76324_e,profilingMap,0,Profiling map
field_76344_a,snooper,0,The PlayerUsageSnooper object.
field_152773_a,snooperStats,0,The snooper Map of stats
field_152774_b,clientStats,0,The client Map of stats
field_76480_b,uniqueID,0,
field_76481_c,serverUrl,0,URL of the server to send the report to
field_76478_d,playerStatsCollector,0,
field_76479_e,threadTrigger,0,set to fire the snooperThread every 15 mins
field_76476_f,syncLock,0,
field_98224_g,minecraftStartTimeMilis,0,
field_76477_g,isRunning,0,
field_76483_h,selfCounter,0,incremented on every getSelfCounterFor
field_151477_a,optionIds,0,
field_92119_C,overrideHeight,0,
field_92117_D,heldItemTooltips,0,
field_96691_E,chatScale,0,
field_96692_F,chatWidth,0,
field_96693_G,chatHeightUnfocused,0,
field_96694_H,chatHeightFocused,0,
field_151441_H,showInventoryAchievementHint,0,
field_151442_I,mipmapLevels,0,
field_151443_J,anisotropicFiltering,0,
field_152400_J,streamBytesPerPixel,0,
field_152401_K,streamMicVolume,0,
field_152402_L,streamGameVolume,0,
field_152403_M,streamKbps,0,
field_152404_N,streamFps,0,
field_152405_O,streamCompression,0,
field_152406_P,streamSendMetadata,0,
field_152407_Q,streamPreferredServer,0,
field_152408_R,streamChatEnabled,0,
field_152409_S,streamChatUserFilter,0,
field_152410_T,streamMicToggleBehavior,0,
field_74351_w,keyBindForward,0,
field_74370_x,keyBindLeft,0,
field_74368_y,keyBindBack,0,
field_74366_z,keyBindRight,0,
field_74314_A,keyBindJump,0,
field_74311_E,keyBindSneak,0,
field_74341_c,mouseSensitivity,0,
field_74331_S,noclip,0,No clipping for singleplayer
field_74326_T,smoothCamera,0,Smooth Camera Toggle
field_74325_U,debugCamEnable,0,
field_74328_V,noclipRate,0,No clipping movement rate
field_74327_W,debugCamRate,0,Change rate for debug camera
field_74334_X,fovSetting,0,
field_74333_Y,gammaSetting,0,
field_151452_as,saturation,0,
field_74335_Z,guiScale,0,GUI scale
field_74362_aa,particleSetting,0,"Determines amount of particles. 0 = All, 1 = Decreased, 2 = Minimal"
field_74363_ab,language,0,Game settings language
field_151455_aw,forceUnicodeFont,0,
field_151454_ax,logger,0,
field_151450_ay,gson,0,
field_151449_az,typeListString,0,
field_74367_ae,GUISCALES,0,GUI scale values
field_74364_ag,PARTICLES,0,
field_98303_au,AMBIENT_OCCLUSIONS,0,
field_152391_aS,STREAM_COMPRESSIONS,0,
field_152392_aT,STREAM_CHAT_MODES,0,
field_152393_aU,STREAM_CHAT_FILTER_MODES,0,
field_152394_aV,STREAM_MIC_MODES,0,
field_151446_aD,mapSoundLevels,0,
field_74354_ai,optionsFile,0,
field_151445_Q,keyBindInventory,0,
field_74313_G,keyBindUseItem,0,
field_74316_C,keyBindDrop,0,
field_74312_F,keyBindAttack,0,
field_74322_I,keyBindPickBlock,0,
field_151444_V,keyBindSprint,0,
field_74310_D,keyBindChat,0,
field_74321_H,keyBindPlayerList,0,
field_74323_J,keyBindCommand,0,
field_151447_Z,keyBindScreenshot,0,
field_151457_aa,keyBindTogglePerspective,0,
field_151458_ab,keyBindSmoothCamera,0,
field_152395_am,keyBindFullscreen,0,
field_152396_an,keyBindStreamStartStop,0,
field_152397_ao,keyBindStreamPauseUnpause,0,
field_152398_ap,keyBindStreamCommercials,0,
field_152399_aq,keyBindStreamToggleMic,0,
field_151456_ac,keyBindsHotbar,0,
field_74324_K,keyBindings,0,
field_74317_L,mc,0,
field_74318_M,difficulty,0,
field_74319_N,hideGUI,0,
field_74320_O,thirdPersonView,0,"Camera perspective (0 = first person, 1 = second person, 2 = third person)"
field_74330_P,showDebugInfo,0,true if debug info should be displayed instead of version
field_74329_Q,showDebugProfilerChart,0,
field_74332_R,lastServer,0,The lastServer string.
field_74338_d,invertMouse,0,
field_151451_c,renderDistanceChunks,0,
field_74336_f,viewBobbing,0,
field_74337_g,anaglyph,0,
field_74349_h,advancedOpengl,0,Advanced OpenGL
field_151448_g,fboEnable,0,
field_74350_i,limitFramerate,0,
field_74347_j,fancyGraphics,0,
field_74348_k,ambientOcclusion,0,Smooth Lighting
field_74345_l,clouds,0,Clouds flag
field_151453_l,resourcePacks,0,
field_74343_n,chatVisibility,0,
field_74344_o,chatColours,0,
field_74359_p,chatLinks,0,
field_74358_q,chatLinksPrompt,0,
field_74357_r,chatOpacity,0,
field_74355_t,snooperEnabled,0,
field_74353_u,fullScreen,0,
field_74352_v,enableVsync,0,
field_80005_w,hideServerAddress,0,
field_82882_x,advancedItemTooltips,0,"Whether to show advanced information on item tooltips, toggled by F3+H"
field_82881_y,pauseOnLostFocus,0,"Whether to pause when the game loses focus, toggled by F3+P"
field_82880_z,showCape,0,Whether to show your cape
field_85185_A,touchscreen,0,
field_92118_B,overrideWidth,0,
field_74516_a,keybindArray,0,
field_74514_b,hash,0,
field_151473_c,keybindSet,0,
field_74515_c,keyDescription,0,
field_151472_e,keyCodeDefault,0,
field_151471_f,keyCategory,0,
field_74512_d,keyCode,0,
field_74513_e,pressed,0,because _303 wanted me to call it that(Caironater)
field_151474_i,pressTime,0,
field_74385_A,enumFloat,0,
field_74386_B,enumBoolean,0,
field_74387_C,enumString,0,
field_148270_M,valueStep,0,
field_148271_N,valueMin,0,
field_148272_O,valueMax,0,
field_90055_a,theMinecraft,0,
field_148104_a,logger,0,
field_148102_b,uniformLocation,0,
field_148103_c,uniformCount,0,
field_148100_d,uniformType,0,
field_148101_e,uniformIntBuffer,0,
field_148098_f,uniformFloatBuffer,0,
field_148099_g,shaderName,0,
field_148105_h,dirty,0,
field_148106_i,shaderManager,0,
field_148080_a,logger,0,
field_148079_b,staticShaderLinkHelper,0,
field_147583_a,rawBuffer,0,
field_147581_b,rawBufferIndex,0,
field_147582_c,vertexCount,0,
field_147579_d,hasTexture,0,
field_147580_e,hasBrightness,0,
field_147577_f,hasNormals,0,
field_147578_g,hasColor,0,
field_147622_a,framebufferTextureWidth,0,
field_147620_b,framebufferTextureHeight,0,
field_147621_c,framebufferWidth,0,
field_147618_d,framebufferHeight,0,
field_147619_e,useDepth,0,
field_147616_f,framebufferObject,0,
field_147617_g,framebufferTexture,0,
field_147624_h,depthBuffer,0,
field_147625_i,framebufferColor,0,
field_147623_j,framebufferFilter,0,
field_148052_a,framebufferIn,0,
field_148050_b,framebufferOut,0,
field_148051_c,manager,0,
field_148048_d,listAuxFramebuffers,0,
field_148049_e,listAuxNames,0,
field_148046_f,listAuxWidths,0,
field_148047_g,listAuxHeights,0,
field_148053_h,projectionMatrix,0,
field_148072_c,shaderName,0,
field_148069_d,shaderExtension,0,
field_148070_e,shaderMode,0,
field_148067_f,loadedShaders,0,
field_148003_a,logger,0,
field_148001_b,defaultShaderUniform,0,
field_148002_c,staticShaderManager,0,
field_147999_d,currentProgram,0,
field_148000_e,lastCull,0,
field_147997_f,shaderSamplers,0,maps sampler names to their texture
field_147998_g,samplerNames,0,
field_148010_h,shaderSamplerLocations,0,
field_148011_i,shaderUniforms,0,
field_148008_j,shaderUniformLocations,0,
field_148009_k,mappedShaderUniforms,0,
field_148006_l,program,0,
field_148007_m,programFilename,0,
field_148004_n,useFaceCulling,0,
field_148005_o,isDirty,0,
field_148015_q,attribLocations,0,
field_148014_r,attributes,0,
field_148013_s,vertexShaderLoader,0,
field_148012_t,fragmentShaderLoader,0,
field_148061_a,shaderType,0,
field_148059_b,shaderFilename,0,
field_148060_c,shader,0,
field_148058_d,shaderAttachCount,0,
field_148035_a,mainFramebuffer,0,
field_148033_b,resourceManager,0,
field_148034_c,shaderGroupName,0,
field_148031_d,listShaders,0,
field_148032_e,mapFramebuffers,0,
field_148029_f,listFramebuffers,0,
field_148030_g,projectionMatrix,0,
field_148038_h,mainFramebufferWidth,0,
field_148039_i,mainFramebufferHeight,0,
field_148036_j,time,0,
field_148037_k,lastStamp,0,
field_90046_a,theMinecraft,0,
field_152581_a,username,0,
field_152582_b,password,0,
field_73032_d,entityList,0,"Contains all entities for this client, both spawned and non-spawned."
field_73036_L,entitySpawnQueue,0,Contains all entities for this client that were not spawned due to a non-present chunk. The game will attempt to spawn up to 10 pending entities with each subsequent tick until the spawn queue is empty.
field_73037_M,mc,0,
field_73038_N,previousActiveChunkSet,0,All chunks that were ticking the previous tick.
field_73035_a,sendQueue,0,The packets that need to be sent to the server.
field_73033_b,clientChunkProvider,0,The ChunkProviderClient instance
field_73034_c,entityHashSet,0,The hash set of entities handled by this client. Uses the entity's ID as the hash set's key.
field_147415_a,logger,0,
field_78859_a,mc,0,The Minecraft instance.
field_78858_b,servers,0,List of ServerData instances.
field_146372_a,CONNECTION_ID,0,
field_146370_f,logger,0,
field_146371_g,networkManager,0,
field_146373_h,cancel,0,
field_146374_i,previousGuiScreen,0,
field_78833_a,theWorldClient,0,Reference to the WorldClient object.
field_78866_a,ipAddress,0,
field_78865_b,serverPort,0,
field_78847_a,serverName,0,
field_78845_b,serverIP,0,
field_78846_c,populationInfo,0,the string indicating number of players on and capacity of the server that is shown on the server browser (i.e. ""5/20"" meaning 5 slots used out of 20 slots total)
field_78843_d,serverMOTD,0,(better variable name would be 'hostname') server name as displayed in the server browser's second line (grey text)
field_78844_e,pingToServer,0,last server ping that showed up in the server browser
field_82821_f,version,0,
field_82822_g,gameVersion,0,Game version for this server.
field_78841_f,pinged,0,
field_147412_i,playerList,0,
field_152587_j,resourceMode,0,
field_147411_m,serverIcon,0,
field_152588_l,lanServer,0,
field_148658_a,UNIQUE_THREAD_ID,0,
field_148657_b,logger,0,
field_77528_b,motd,0,
field_77529_c,socket,0,The socket we're using to send packets on.
field_77526_d,isStopping,0,
field_77527_e,address,0,
field_142029_a,theWorldClient,0,
field_152594_d,motd,0,
field_148231_a,name,0,
field_148229_b,port,0,
field_148230_c,connectScreen,0,
field_78776_a,mc,0,The Minecraft instance.
field_78774_b,netClientHandler,0,
field_78775_c,currentBlockX,0,PosX of the current block being destroyed
field_78772_d,currentBlockY,0,PosY of the current block being destroyed
field_78773_e,currentblockZ,0,PosZ of the current block being destroyed
field_85183_f,currentItemHittingBlock,0,The Item currently being used to destroy a block
field_78770_f,curBlockDamageMP,0,Current block damage (MP)
field_78780_h,stepSoundTickCounter,0,"Tick counter, when it hits 4 it resets back to 0 and plays the step sound"
field_78781_i,blockHitDelay,0,Delays the first damage on the block after the first click on the block
field_78778_j,isHittingBlock,0,Tells if the player is hitting a block
field_78779_k,currentGameType,0,Current game type for the player
field_78777_l,currentPlayerItem,0,Index of the current item held by the player in the inventory hotbar
field_142027_a,theWorldClient,0,
field_78835_a,theWorldClient,0,Reference to the WorldClient object.
field_147436_a,logger,0,
field_73238_a,blankChunk,0,The completely empty chunk used by ChunkProviderClient when field_73236_b doesn't contain the requested coordinates.
field_73236_b,chunkMapping,0,The mapping between ChunkCoordinates and Chunks that ChunkProviderClient maintains.
field_73237_c,chunkListing,0,"This may have been intended to be an iterable version of all currently loaded chunks (MultiplayerChunkCache), with identical contents to chunkMapping's values. However it is never actually added to."
field_73235_d,worldObj,0,Reference to the World object.
field_74532_a,mc,0,A reference to the Minecraft object.
field_74421_a,mc,0,Reference to the Minecraft object.
field_82887_a,mc,0,
field_110320_a,horseJumpPowerCounter,0,
field_71164_i,prevRenderArmPitch,0,
field_71086_bY,timeInPortal,0,The amount of time an entity has been in a Portal
field_71080_cy,prevTimeInPortal,0,The amount of time an entity has been in a Portal the previous tick
field_110321_bQ,horseJumpPower,0,
field_71158_b,movementInput,0,
field_71159_c,mc,0,
field_71156_d,sprintToggleTimer,0,"Used to tell if the player pressed forward twice. If this is at 0 and it's pressed (And they are allowed to sprint, aka enough food on the ground etc) it sets this to 7. If it's pressed and it's greater than 0 enable sprinting."
field_71157_e,sprintingTicksLeft,0,Ticks left before sprinting is disabled.
field_71154_f,renderArmYaw,0,
field_71155_g,renderArmPitch,0,
field_71163_h,prevRenderArmYaw,0,
field_152630_a,SKIN_PART_TYPES,0,
field_110312_d,locationSkin,0,
field_110314_b,locationStevePng,0,
field_110313_e,locationCape,0,
field_71174_a,sendQueue,0,
field_146108_bO,statWriter,0,
field_71179_j,oldPosX,0,
field_71177_cg,oldMinY,0,Old Minimum Y of the bounding box
field_71178_ch,oldPosY,0,
field_71175_ci,oldPosZ,0,
field_71176_cj,oldRotationYaw,0,
field_71172_ck,oldRotationPitch,0,
field_71173_cl,wasOnGround,0,Check if was on ground last update
field_71170_cm,wasSneaking,0,Used to check if the player has started or stopped sneaking and needs to tell the server.
field_71171_cn,wasSprinting,0,Used to check if the player has started or stopped sprinting and needs to tell the server.
field_71168_co,ticksSinceMovePacket,0,"Counter used to ensure that the server sends a move packet (Packet11, 12 or 13) to the client at least once a second."
field_71169_cp,hasSetHealth,0,has the client player's health been set?
field_142022_ce,clientBrand,0,
field_71186_a,isItemInUse,0,
field_71184_b,otherPlayerMPPosRotationIncrements,0,
field_71185_c,otherPlayerMPX,0,
field_71182_d,otherPlayerMPY,0,
field_71183_e,otherPlayerMPZ,0,
field_71180_f,otherPlayerMPYaw,0,
field_71181_g,otherPlayerMPPitch,0,
field_152938_a,error,0,
field_152811_a,GSON,0,
field_152812_b,name,0,
field_152813_c,description,0,
field_152814_d,payload,0,
field_152949_a,STREAM_MARKER,0,
field_152950_b,LOGGER,0,
field_152951_c,broadcastController,0,
field_152952_d,chatController,0,
field_152953_e,mc,0,the minecraft instance
field_152954_f,twitchComponent,0,
field_152955_g,chatUserInfo,0,
field_152956_h,framebuffer,0,
field_152957_i,streamSendMetadata,0,
field_152958_j,targetFPS,0,stream's target fps
field_152960_l,streamFinished,0,
field_152961_m,loggedIn,0,
field_152962_n,paused,0,
field_152963_o,micEnabled,0,
field_152964_p,authFailureReason,0,
field_152965_q,initialized,0,
field_153003_a,listener,0,
field_153004_b,username,0,
field_153006_d,clientId,0,
field_153008_f,chat,0,
field_153012_j,authToken,0,
field_153018_p,LOGGER,0,
field_153044_b,listener,0,
field_153045_c,stream,0,
field_153046_d,ingestList,0,
field_153047_e,status,0,
field_153048_f,maxTestTime,0,
field_153051_i,rtmpState,0,
field_153052_j,videoArgs,0,
field_153053_k,audioParameters,0,
field_153054_l,startTestTime,0,
field_153055_m,frameBuffer,0,
field_153059_q,ingestServer,0,
field_153060_r,isShutdown,0,
field_153062_t,availableServers,0,
field_153066_x,testCompletePercentage,0,
field_152860_A,ingestServTester,0,Instance of the IngestServerTester
field_152861_B,logger,0,
field_152862_C,ERRORS,0,
field_152863_D,lastError,0,The last error that ocurred
field_152864_E,errorCode,0,
field_152867_c,broadcastListener,0,
field_152868_d,clientId,0,
field_152872_h,streamCore,0,The stream's core
field_152873_i,theStream,0,The Stream's instance
field_152874_j,captureBuffers,0,
field_152875_k,freeBuffers,0,
field_152876_l,authenticated,0,
field_152877_m,loggedIn,0,
field_152878_n,shuttingDown,0,
field_152879_o,broadcastState,0,
field_152880_p,username,0,
field_152881_q,videoParamaters,0,
field_152882_r,audioParamaters,0,
field_152883_s,ingestList,0,
field_152884_t,ingestServ,0,The IngestServer's instance
field_152885_u,authenticationToken,0,
field_152886_v,channelInfo,0,
field_152887_w,userInfo,0,
field_152888_x,streamInfo,0,
field_152889_y,archivingState,0,The current archiving state
field_90051_a,theMinecraft,0,
field_90053_a,theMinecraft,0,
field_71425_J,running,0,Set to true to keep the game loop running. Set to false by shutdown() to allow the game loop to exit cleanly.
field_71426_K,debug,0,String that shows the debug information
field_71419_L,debugUpdateTime,0,Approximate time (in ms) of last update to debug string
field_71420_M,fpsCounter,0,holds the current fps
field_71421_N,prevFrameTime,0,
field_147123_G,logger,0,
field_110444_H,locationMojangPng,0,
field_110445_I,macDisplayModes,0,
field_130070_K,fileResourcepacks,0,
field_152356_J,twitchDetails,0,
field_71422_O,currentServerData,0,
field_71446_o,renderEngine,0,The RenderEngine instance used by Minecraft
field_71432_P,theMinecraft,0,Set to 'this' in Minecraft constructor; used by some settings get methods
field_71431_Q,fullscreen,0,
field_71434_R,hasCrashed,0,
field_71433_S,crashReporter,0,Instance of CrashReport.
field_71428_T,timer,0,
field_71427_U,usageSnooper,0,Instance of PlayerUsageSnooper.
field_71449_j,session,0,
field_71445_n,isGamePaused,0,
field_71429_W,leftClickCounter,0,Mouse left click counter
field_71436_X,tempDisplayWidth,0,Display width
field_71435_Y,tempDisplayHeight,0,Display height
field_71437_Z,theIntegratedServer,0,Instance of IntegratedServer.
field_110446_Y,fileAssets,0,
field_110447_Z,launchedVersion,0,
field_142025_a,isRunningOnMac,0,
field_152350_aA,skinManager,0,
field_152351_aB,scheduledTasks,0,
field_152352_aC,mcThread,0,
field_71465_an,debugProfilerName,0,Profiler currently displayed in the debug screen pie chart
field_110453_aa,proxy,0,
field_71469_aa,saveLoader,0,
field_71470_ab,debugFPS,0,"This is set to fpsCounter every debug screen update, and is shown on the debug screen. It's also sent as part of the usage snooping."
field_71467_ac,rightClickDelayTimer,0,"When you place a block, it's set to 6, decremented once per tick, when it's 0, you can place another block."
field_71468_ad,refreshTexturePacksScheduled,0,"Checked in Minecraft's while(running) loop, if true it's set to false and the textures refreshed."
field_71475_ae,serverName,0,
field_71477_af,serverPort,0,
field_71457_ai,joinPlayerCounter,0,Join player counter
field_147129_ai,jvm64bit,0,
field_71459_aj,isDemo,0,
field_71453_ak,myNetworkManager,0,
field_71455_al,integratedServerIsRunning,0,
field_83002_am,debugCrashKeyPressTime,0,"Keeps track of how long the debug crash keycombo (F3+C) has been pressed for, in order to crash after 10 seconds."
field_110451_am,mcResourceManager,0,
field_110452_an,metadataSerializer_,0,
field_110449_ao,defaultResourcePacks,0,
field_110450_ap,mcDefaultResourcePack,0,
field_110448_aq,mcResourcePackRepository,0,
field_135017_as,mcLanguageManager,0,
field_152353_at,stream,0,
field_147124_at,framebufferMc,0,
field_147128_au,textureMapBlocks,0,
field_147127_av,mcSoundHandler,0,
field_147126_aw,mcMusicTicker,0,
field_152354_ay,mojangLogo,0,
field_152355_az,sessionService,0,
field_71444_a,memoryReserve,0,A 10MiB preallocation to ensure the heap is reasonably sized.
field_71442_b,playerController,0,
field_71443_c,displayWidth,0,
field_71440_d,displayHeight,0,
field_71441_e,theWorld,0,
field_71438_f,renderGlobal,0,
field_71439_g,thePlayer,0,
field_71451_h,renderViewEntity,0,"The Entity from which the renderer determines the render viewpoint. Currently is always the parent Minecraft class's 'thePlayer' instance. Modification of its location, rotation, or other settings at render time will modify the camera likewise, with the caveat of triggering chunk rebuilds as it moves, making it unsuitable for changing the viewpoint mid-render."
field_147125_j,pointedEntity,0,
field_71452_i,effectRenderer,0,
field_71466_p,fontRenderer,0,The font renderer used for displaying and measuring text.
field_71464_q,standardGalacticFontRenderer,0,
field_71462_r,currentScreen,0,The GuiScreen that's being displayed at the moment.
field_71461_s,loadingScreen,0,
field_71460_t,entityRenderer,0,
field_71458_u,guiAchievement,0,Gui achievement
field_71456_v,ingameGUI,0,
field_71454_w,skipRenderWorld,0,Skip render world
field_71476_x,objectMouseOver,0,The ray trace hit that the mouse is over.
field_71474_y,gameSettings,0,The game settings that currently hold effect.
field_71417_B,mouseHelper,0,Mouse helper instance.
field_71412_D,mcDataDir,0,
field_71415_G,inGameHasFocus,0,Does the actual gameplay have focus. If so then mouse and keys will effect the player instead of menus.
field_71423_H,systemTime,0,
field_71424_I,mcProfiler,0,The profiler instance
field_74503_a,mc,0,Reference to the Minecraft object.
field_79002_a,mc,0,The Minecraft instance.
field_147085_u,HOPPER_GUI_TEXTURE,0,The ResourceLocation containing the gui texture for the hopper
field_147084_v,playerInventory,0,The player inventory currently bound to this GUI instance
field_147083_w,hopperInventory,0,The hopper inventory bound to this GUI instance
field_148344_a,grandparent,0,
field_148343_b,parent,0,
field_148218_l,headerPressed,0,
field_148219_m,statsHolder,0,
field_148216_n,statSorter,0,
field_148217_o,sortColumn,0,
field_148215_p,sortOrder,0,
field_148214_q,statsScreen,0,
field_146549_a,parentScreen,0,
field_146542_f,screenTitle,0,
field_146544_g,renderItem,0,
field_146550_h,generalStats,0,
field_146551_i,itemStats,0,
field_146548_r,blockStats,0,
field_146547_s,mobStats,0,
field_146546_t,stats,0,
field_146545_u,displaySlot,0,
field_146543_v,doesGuiPauseGame,0,"When true, the game will be paused when the gui is shown"
field_146261_a,achievementBg,0,
field_146259_f,mc,0,
field_146260_g,width,0,
field_146267_h,height,0,
field_146268_i,achievementTitle,0,
field_146265_j,achievementDescription,0,
field_146266_k,theAchievement,0,
field_146263_l,notificationTime,0,
field_146264_m,renderItem,0,
field_146262_n,permanentNotification,0,
field_148223_k,parent,0,
field_148222_l,mobs,0,
field_148341_a,grandparent,0,
field_148340_b,parent,0,
field_148208_k,parent,0,
field_146559_A,X_MAX,0,
field_146560_B,Y_MAX,0,
field_146561_C,ACHIEVEMENT_BACKGROUND,0,
field_146554_D,scrolling,0,
field_146556_E,statFileWriter,0,
field_146558_F,loadingAchievements,0,
field_146562_a,parentScreen,0,
field_146555_f,imageWidth,0,
field_146557_g,imageHeight,0,
field_146563_h,xLastScroll,0,
field_146564_i,yLastScroll,0,
field_146570_r,zoom,0,
field_146569_s,xScrollO,0,
field_146568_t,yScrollO,0,
field_146567_u,xScrollP,0,
field_146566_v,yScrollP,0,
field_146565_w,xScrollTarget,0,
field_146573_x,yScrollTarget,0,
field_146572_y,X_MIN,0,
field_146571_z,Y_MIN,0,
field_146453_a,parentScreen,0,The parent Gui screen
field_146450_f,list,0,The List GuiSlot object reference.
field_146451_g,game_settings_3,0,Reference to the GameSettings object.
field_146454_h,languageManager,0,Reference to the LanguageManager object.
field_146455_i,forceUnicodeFontBtn,0,A button which allows the user to determine if the Unicode font should be forced.
field_146452_r,confirmSettingsBtn,0,The button to confirm the current settings.
field_73843_a,prevVignetteBrightness,0,Previous frame vignette brightness (slowly changes by 1% each frame)
field_110329_b,vignetteTexPath,0,
field_110330_c,widgetsTexPath,0,
field_110328_d,pumpkinBlurTexPath,0,
field_73841_b,itemRenderer,0,
field_73842_c,rand,0,
field_73839_d,mc,0,
field_73840_e,persistantChatGUI,0,ChatGUI instance that retains all previous chat data
field_152127_m,streamIndicator,0,
field_73837_f,updateCounter,0,
field_73838_g,recordPlaying,0,The string specifying which record music is playing
field_73845_h,recordPlayingUpFor,0,How many ticks the record playing message will be displayed
field_73844_j,recordIsPlaying,0,
field_92017_k,remainingHighlightTicks,0,Remaining ticks the item highlight should be visible
field_92016_l,highlightingItemStack,0,The ItemStack that is currently being highlighted
field_146130_o,optionScreen,0,
field_148287_a,controlListWidget,0,
field_148285_b,labelText,0,
field_148286_c,labelWidth,0,
field_146122_a,buttonTextures,0,
field_146120_f,width,0,Button width in pixels
field_146121_g,height,0,Button height in pixels
field_146128_h,xPosition,0,The x position of this control.
field_146129_i,yPosition,0,The y position of this control.
field_146126_j,displayString,0,The string displayed on this control.
field_146127_k,id,0,
field_146124_l,enabled,0,"True if this control is enabled, false to disable."
field_146125_m,visible,0,Hides the button completely if false.
field_146123_n,hovered,0,
field_146349_a,logger,0,
field_146348_f,DEMO_BACKGROUND_LOCATION,0,
field_146510_b_,lanSearchStates,0,
field_74543_a,updateCounterCreated,0,GUI Update Counter value this Line was created at
field_74541_b,lineString,0,
field_74542_c,chatLineID,0,"int value to refer to existing Chat Lines, can be 0 which means unreferrable"
field_152441_a,locationStreamIndicator,0,
field_152442_b,mc,0,
field_152443_c,streamAlpha,0,
field_152444_d,streamAlphaDelta,0,
field_146135_o,dragging,0,
field_146134_p,sliderValue,0,
field_146133_q,options,0,
field_146132_r,minValue,0,
field_146131_s,maxValue,0,
field_146495_a,screenTitle,0,
field_146491_f,buttonId,0,The ID of the button that has been pressed.
field_152177_g,time,0,
field_146492_g,optionsArr,0,
